Date,Open,High,Low,Close,Volume
4/29/2011 16:00:00,370.2,372.66,369.84,372.66,0
5/2/2011 16:00:00,372.71,373.73,371.58,372.82,0
5/3/2011 16:00:00,372.23,372.28,367.84,369.99,0
5/4/2011 16:00:00,370.81,371.55,367.21,367.68,0
5/5/2011 16:00:00,367.69,368.74,365.1,367.32,0
5/6/2011 16:00:00,367.43,370.85,364.63,370.59,0
5/9/2011 16:00:00,370.3,371.43,368.42,370.45,0
5/10/2011 16:00:00,370.82,373.51,370.81,373.5,0
5/11/2011 16:00:00,373.53,375.43,373.33,374.87,0
5/12/2011 16:00:00,373.19,373.19,370.93,372.33,0
5/13/2011 16:00:00,373.81,373.82,371.92,372.66,0
5/16/2011 16:00:00,371.43,374.35,370.47,374.35,0
5/17/2011 16:00:00,374.29,374.29,369.06,369.07,0
5/18/2011 16:00:00,370.51,371.21,368.92,369.2,0
5/19/2011 16:00:00,370.66,372.47,369.93,371.75,0
5/20/2011 16:00:00,371.81,373.55,371.09,371.91,0
5/23/2011 16:00:00,368.42,368.42,363.12,363.12,0
5/24/2011 16:00:00,363.57,365.57,362.28,362.28,0
5/25/2011 16:00:00,360.06,366.08,359.47,366.06,0
5/26/2011 16:00:00,366.1,367.43,362.56,362.8,0
5/27/2011 16:00:00,362.83,366.07,362.83,365.38,0
5/30/2011 16:00:00,365.42,367.27,364.32,365.18,0
5/31/2011 16:00:00,366.85,368.69,366.3,366.89,0
6/1/2011 16:00:00,367.51,369.4,366.71,369.02,0
6/3/2011 16:00:00,368.81,368.81,360.08,361.09,0
6/7/2011 16:00:00,359.86,361.89,359.18,359.3,0
6/8/2011 16:00:00,359.25,359.25,350.99,350.99,0
6/9/2011 16:00:00,350.91,354.72,349.62,353.63,0
6/10/2011 16:00:00,353.68,353.7,347.11,348.02,0
6/13/2011 16:00:00,347.98,348.58,345.13,345.82,0
6/14/2011 16:00:00,345.87,351.97,345.87,350.89,0
6/15/2011 16:00:00,350.79,350.79,344.64,345.29,0
6/16/2011 16:00:00,342.35,342.6,336.94,341.44,0
6/17/2011 16:00:00,341.23,345.72,338.2,343.04,0
6/20/2011 16:00:00,342.87,342.87,336.9,337.76,0
6/21/2011 16:00:00,337.82,345.25,337.82,345.13,0
6/22/2011 16:00:00,346.05,346.11,339.84,339.84,0
6/23/2011 16:00:00,338.41,338.75,333.95,334.52,0
6/27/2011 16:00:00,333.28,338.62,333.12,338.62,0
6/28/2011 16:00:00,339.51,342.7,338.93,340.16,0
6/29/2011 16:00:00,342.27,349.09,342.22,348.87,0
6/30/2011 16:00:00,350.47,354.69,349.67,353.95,0
7/1/2011 16:00:00,354.04,355.12,350.78,354.76,0
7/4/2011 16:00:00,355.35,357.69,355.03,357.2,0
7/5/2011 16:00:00,357.09,357.78,355.82,357.51,0
7/6/2011 16:00:00,357.54,357.78,354.06,355,0
7/7/2011 16:00:00,356.29,360.46,355.65,360.01,0
7/8/2011 16:00:00,360.77,361.85,355.44,355.82,0
7/11/2011 16:00:00,354.01,354.51,349.33,350,0
7/12/2011 16:00:00,346.18,348.58,341.24,348.57,0
7/13/2011 16:00:00,347.41,351.58,347.18,351.34,0
7/14/2011 16:00:00,350,350,344.51,346.12,0
7/15/2011 16:00:00,343.26,343.92,341.65,342.18,0
7/18/2011 16:00:00,341.07,342.52,333.65,334.47,0
7/19/2011 16:00:00,333.96,340.51,333.41,340.4,0
7/20/2011 16:00:00,340.5,346.04,340.5,345.6,0
7/21/2011 16:00:00,344.91,345.85,338.15,344.16,0
7/22/2011 16:00:00,344.24,347.79,343.55,345.87,0
7/25/2011 16:00:00,343.43,345.64,342.77,344.33,0
7/26/2011 16:00:00,344.28,345.09,339.18,341.39,0
7/27/2011 16:00:00,339.59,342.64,338.09,339.21,0
7/28/2011 16:00:00,336.49,339.41,335.13,338.16,0
7/29/2011 16:00:00,338.05,338.57,333.57,337.38,0
8/1/2011 16:00:00,342.03,344.04,328.76,329.54,0
8/2/2011 16:00:00,328.16,328.5,320.6,320.89,0
8/3/2011 16:00:00,316.4,318.14,309.94,310.69,0
8/4/2011 16:00:00,314.13,314.79,296.56,296.56,0
8/5/2011 16:00:00,295.32,303.79,283.6,298.38,0
8/8/2011 16:00:00,296.12,298.08,281.54,281.94,0
8/9/2011 16:00:00,280.06,291.12,268.8,291.12,0
8/10/2011 16:00:00,298.04,299.07,280.95,284.66,0
8/11/2011 16:00:00,289.26,294.25,281,294.25,0
8/12/2011 16:00:00,294.6,301.81,289.1,301.39,0
8/15/2011 16:00:00,304.64,305.69,299.87,305.31,0
8/16/2011 16:00:00,304.69,304.69,295.5,301.85,0
8/17/2011 16:00:00,301.95,304.06,296.64,301.7,0
8/18/2011 16:00:00,298.47,298.82,282.42,283.05,0
8/19/2011 16:00:00,281.76,282.34,270.06,277.68,0
8/22/2011 16:00:00,276.05,285.36,275.1,280.48,0
8/23/2011 16:00:00,283.86,288.04,281.64,285.44,0
8/24/2011 16:00:00,288.33,294.21,284.02,289.47,0
8/25/2011 16:00:00,292.51,293.83,285.52,285.67,0
8/26/2011 16:00:00,285.65,286.34,279.58,285.55,0
8/29/2011 16:00:00,289.72,292.87,286.99,292.71,0
8/30/2011 16:00:00,292.85,295.73,291.44,293.77,0
8/31/2011 16:00:00,294.76,304.16,294.39,301.76,0
9/1/2011 16:00:00,301.84,304.84,298.15,303.61,0
9/2/2011 16:00:00,303.4,303.4,293.4,294.83,0
9/5/2011 16:00:00,288.98,289.35,280.53,281.14,0
9/6/2011 16:00:00,280.43,284.66,277.25,280.74,0
9/7/2011 16:00:00,286.16,290.36,285.13,290.36,0
9/8/2011 16:00:00,290.47,292.55,286.8,290.59,0
9/9/2011 16:00:00,290.25,290.25,280.35,280.64,0
9/12/2011 16:00:00,280.4,280.4,272.47,273.36,0
9/13/2011 16:00:00,277.45,279.29,270.97,277.43,0
9/14/2011 16:00:00,274.58,282.45,274.58,281.31,0
9/15/2011 16:00:00,282.21,291.54,282.21,290.98,0
9/16/2011 16:00:00,293.57,294.97,290.89,292.14,0
9/19/2011 16:00:00,287.88,288.1,282.85,283.03,0
9/20/2011 16:00:00,281.13,289.21,281.11,289.21,0
9/21/2011 16:00:00,289.11,289.11,285.49,285.62,0
9/22/2011 16:00:00,279.18,279.81,272.19,272.19,0
9/23/2011 16:00:00,272.23,275.27,262.14,271.16,0
9/26/2011 16:00:00,267.13,276.78,266.32,272.83,0
9/27/2011 16:00:00,275.59,288.31,275.59,288.31,0
9/28/2011 16:00:00,287.36,288.8,281.64,282.46,0
9/29/2011 16:00:00,282.17,289.93,281.63,289.48,0
9/30/2011 16:00:00,288.58,288.83,281.47,283.56,0
10/3/2011 16:00:00,283.34,283.34,276.41,281.05,0
10/4/2011 16:00:00,277.29,277.45,267.26,270.24,0
10/5/2011 16:00:00,270.44,279.67,270.44,279.67,0
10/6/2011 16:00:00,281.57,286.1,279.94,286.1,0
10/7/2011 16:00:00,286.88,290,284.01,285.7,0
10/10/2011 16:00:00,286.19,294.02,286.19,294.02,0
10/11/2011 16:00:00,294,295.08,290.91,293.65,0
10/12/2011 16:00:00,293.24,298.39,290.05,297.61,0
10/13/2011 16:00:00,297.06,300.07,290.75,291.44,0
10/14/2011 16:00:00,292.59,298.64,291.9,297.73,0
10/17/2011 16:00:00,299.74,302.1,291.57,293.29,0
10/18/2011 16:00:00,293.2,296.11,289.45,295.19,0
10/19/2011 16:00:00,296.49,297.02,292.91,293.67,0
10/20/2011 16:00:00,292.97,296.11,289.85,291.56,0
10/21/2011 16:00:00,292.76,300.1,291.94,300.04,0
10/24/2011 16:00:00,301.32,304.64,300.09,304.64,0
10/25/2011 16:00:00,304,306.84,301.05,303.53,0
10/26/2011 16:00:00,302.89,309.53,302.86,305.76,0
10/27/2011 16:00:00,306.11,319.22,306.11,319.2,0
10/28/2011 16:00:00,319.4,321.79,316.91,318.56,0
10/31/2011 16:00:00,315.89,317.13,308.63,308.63,0
11/1/2011 16:00:00,300.93,301.55,293.43,294.79,0
11/2/2011 16:00:00,297.19,300.84,294.05,300.56,0
11/3/2011 16:00:00,299.25,307.72,295.71,305.22,0
11/4/2011 16:00:00,307.43,309.2,305.53,307.51,0
11/7/2011 16:00:00,303.26,306.82,300.56,302.27,0
11/8/2011 16:00:00,302.55,306.72,302.43,302.99,0
11/9/2011 16:00:00,304.67,305.78,293.45,296.31,0
11/10/2011 16:00:00,290.71,299.05,290.28,295.43,0
11/11/2011 16:00:00,295.87,305.32,294.84,304.77,0
11/14/2011 16:00:00,306.78,307.53,300.16,301.2,0
11/15/2011 16:00:00,299.18,301.88,296.4,299.56,0
11/16/2011 16:00:00,299.52,302.7,297.45,299.4,0
11/17/2011 16:00:00,297.52,298.97,292.57,295,0
11/18/2011 16:00:00,293.02,295.07,291.52,292.77,0
11/21/2011 16:00:00,291.12,291.12,282.13,282.39,0
11/22/2011 16:00:00,284.01,285.45,280.2,281.94,0
11/23/2011 16:00:00,279.35,284.18,276.45,276.78,0
11/24/2011 16:00:00,278.13,281.84,273.69,276.41,0
11/25/2011 16:00:00,276.39,279.04,272.44,277.33,0
11/28/2011 16:00:00,280.07,288.45,280.07,288.45,0
11/29/2011 16:00:00,288.48,290.5,285.58,290.37,0
11/30/2011 16:00:00,287.41,304.67,286.59,304.17,0
12/1/2011 16:00:00,303.95,304.57,300.07,300.72,0
12/2/2011 16:00:00,302.25,304.54,301.95,302.99,0
12/5/2011 16:00:00,304.97,307.82,303.38,306.9,0
12/6/2011 16:00:00,306.19,306.36,302.02,303.53,0
12/7/2011 16:00:00,303.57,306.7,299.85,303.72,0
12/8/2011 16:00:00,304.85,305.37,296.65,296.7,0
12/9/2011 16:00:00,294.41,301.39,293.97,298.22,0
12/12/2011 16:00:00,297.65,297.65,292.05,292.05,0
12/13/2011 16:00:00,292.4,299.62,290.96,296.55,0
12/14/2011 16:00:00,295.16,297.44,290.58,291.11,0
12/15/2011 16:00:00,291.63,294.94,289.34,293.33,0
12/16/2011 16:00:00,293.84,294.14,290.5,291.12,0
12/19/2011 16:00:00,289.31,294.69,289.07,290.42,0
12/20/2011 16:00:00,289.92,298.2,288.79,298.05,0
12/21/2011 16:00:00,299.87,302.49,296.98,298.41,0
12/22/2011 16:00:00,298.68,301.7,298.57,301.7,0
12/23/2011 16:00:00,303.41,305.12,302.34,305.12,0
12/27/2011 16:00:00,305.36,306.3,303.41,303.78,0
12/28/2011 16:00:00,303.07,304.87,300.86,301.62,0
12/29/2011 16:00:00,301.78,303.73,301.04,303.73,0
12/30/2011 16:00:00,304.88,307.04,303.54,307.04,0
1/2/2012 16:00:00,306.77,312.65,305.56,311.29,0
1/3/2012 16:00:00,312.72,317.26,311.97,317.26,0
1/4/2012 16:00:00,315.74,316.34,312.84,313.98,0
1/5/2012 16:00:00,313.84,313.84,312.17,313.12,0
1/9/2012 16:00:00,312.52,312.88,310.75,311.39,0
1/10/2012 16:00:00,313.22,316.55,313.15,316.14,0
1/11/2012 16:00:00,315.95,317.41,314.75,315.81,0
1/12/2012 16:00:00,316.53,320.54,316.41,317.85,0
1/13/2012 16:00:00,319.58,320.19,313.7,316.26,0
1/16/2012 16:00:00,313.77,317.85,313.73,317.67,0
1/17/2012 16:00:00,320.39,321.59,318.85,321.06,0
1/18/2012 16:00:00,321.12,322.34,317.83,322.14,0
1/19/2012 16:00:00,323.07,325.79,322.66,325.01,0
1/20/2012 16:00:00,325.63,325.63,322.99,324.19,0
1/23/2012 16:00:00,324.35,326.76,323.29,326.72,0
1/24/2012 16:00:00,325.75,326.04,321.04,323.96,0
1/25/2012 16:00:00,322.31,323.69,320.34,322.23,0
1/26/2012 16:00:00,323.2,329.29,323.2,328.14,0
1/27/2012 16:00:00,327.2,329.8,326.15,327.31,0
1/30/2012 16:00:00,325.5,325.93,320.98,322.85,0
1/31/2012 16:00:00,324.43,327.69,324.43,325.32,0
2/1/2012 16:00:00,324.96,333.85,324.96,333.49,0
2/2/2012 16:00:00,334.34,335.51,332.13,334.44,0
2/3/2012 16:00:00,334.37,339.34,333.79,338.31,0
2/6/2012 16:00:00,338.02,338.02,334.44,337.04,0
2/7/2012 16:00:00,337.75,338.02,333.4,336.57,0
2/8/2012 16:00:00,337.66,339.57,336.29,337,0
2/9/2012 16:00:00,337.44,339.25,336.09,337.65,0
2/10/2012 16:00:00,336.27,336.39,332.24,334.33,0
2/13/2012 16:00:00,336.42,338.63,335.9,336.94,0
2/14/2012 16:00:00,336.55,338.54,335.04,335.69,0
2/15/2012 16:00:00,337.32,340.7,337.32,339.94,0
2/16/2012 16:00:00,337.95,341.7,336.68,341.65,0
2/17/2012 16:00:00,343.65,345.46,343.09,345.03,0
2/20/2012 16:00:00,346.32,348.73,345.57,348.61,0
2/21/2012 16:00:00,349.04,349.04,346.32,347.03,0
2/22/2012 16:00:00,347.07,347.45,341.58,343.88,0
2/23/2012 16:00:00,343.18,344.88,340.6,343.32,0
2/24/2012 16:00:00,344.36,344.97,342.22,344.61,0
2/27/2012 16:00:00,343.49,343.83,339.33,342.6,0
2/28/2012 16:00:00,343.13,345.18,342.69,345.07,0
2/29/2012 16:00:00,345.52,347.49,344.67,345.34,0
3/1/2012 16:00:00,344.25,347.24,342.77,346.19,0
3/2/2012 16:00:00,346.67,346.79,344.12,346.37,0
3/5/2012 16:00:00,345.39,345.39,342.62,344.05,0
3/6/2012 16:00:00,342.58,342.58,331.33,331.89,0
3/7/2012 16:00:00,331.12,335.05,331.12,333.64,0
3/8/2012 16:00:00,336.17,342.02,336.17,342.01,0
3/9/2012 16:00:00,342.57,343.91,340.48,342.59,0
3/12/2012 16:00:00,341.79,343.55,340.88,342.7,0
3/13/2012 16:00:00,344.49,346.86,344.49,346.86,0
3/14/2012 16:00:00,348.62,350.22,348.1,349.68,0
3/15/2012 16:00:00,350.09,350.95,348.36,350.95,0
3/16/2012 16:00:00,350.66,352.68,350.09,351.52,0
3/19/2012 16:00:00,351.1,351.56,349.26,350.98,0
3/20/2012 16:00:00,349.48,349.63,344.76,345.89,0
3/21/2012 16:00:00,346.52,347.66,340.58,341.83,0
3/22/2012 16:00:00,341.99,343.7,336.17,338.02,0
3/23/2012 16:00:00,337.87,340.26,335.37,339.78,0
3/26/2012 16:00:00,340.84,346.19,339.01,346.19,0
3/27/2012 16:00:00,347.12,348.27,343.61,344.27,0
3/28/2012 16:00:00,342.7,344.43,339.76,340.65,0
3/29/2012 16:00:00,337.52,340.16,332.76,333.68,0
3/30/2012 16:00:00,335.63,338.52,335.25,338.44,0
4/2/2012 16:00:00,338.83,342.31,335.79,342.31,0
4/3/2012 16:00:00,342.26,343.07,340.8,340.97,0
4/4/2012 16:00:00,337.95,338.35,328.46,329.74,0
4/5/2012 16:00:00,330.86,332.61,326.72,328.19,0
4/10/2012 16:00:00,325.93,326.55,320.96,320.96,0
4/11/2012 16:00:00,321.02,325.84,321.02,324.39,0
4/12/2012 16:00:00,326.18,331.48,324.04,331.27,0
4/13/2012 16:00:00,330.88,330.9,324.52,325.19,0
4/16/2012 16:00:00,324.26,330,323.78,327.64,0
4/17/2012 16:00:00,326.58,334.53,326.48,333.51,0
4/18/2012 16:00:00,332.78,332.78,327.01,327.72,0
4/19/2012 16:00:00,329.19,331.68,328.23,328.75,0
4/20/2012 16:00:00,328.31,332.05,327.56,332.05,0
4/23/2012 16:00:00,329.83,329.95,317.73,318.68,0
4/24/2012 16:00:00,322.3,325.16,320.62,323.89,0
4/25/2012 16:00:00,326.35,329.17,326.29,328.58,0
4/26/2012 16:00:00,329.33,330.94,325.08,326.36,0
4/27/2012 16:00:00,327.17,332.75,326.01,326.36,0
4/30/2012 16:00:00,332.66,333.63,331.88,332.62,0
5/2/2012 16:00:00,336.38,336.8,329.2,331.13,0
5/3/2012 16:00:00,331.26,334.1,330.16,333.03,0
5/4/2012 16:00:00,330,330.41,323.03,324.76,0
5/7/2012 16:00:00,318.91,324.3,318.68,324.06,0
5/8/2012 16:00:00,322.58,323.31,318.95,319.52,0
5/9/2012 16:00:00,321.04,322.78,315.55,318.92,0
5/10/2012 16:00:00,321.01,322.92,318.46,322.17,0
5/11/2012 16:00:00,321.11,323.84,319.53,323.72,0
5/14/2012 16:00:00,321.37,321.74,313.08,315.84,0
5/15/2012 16:00:00,317.17,318.83,313.49,314.42,0
5/16/2012 16:00:00,311.8,312.72,309.09,310.29,0
5/18/2012 16:00:00,304.58,304.92,300.6,300.88,0
5/21/2012 16:00:00,300.76,307.16,300.76,306.79,0
5/22/2012 16:00:00,309.34,315.37,309.34,314.43,0
5/23/2012 16:00:00,311.39,311.84,305.92,306.31,0
5/24/2012 16:00:00,308.94,309.96,305.33,309.49,0
5/25/2012 16:00:00,309.69,312.07,306.51,308.91,0
5/28/2012 16:00:00,310.81,310.81,310.81,310.81,0
5/29/2012 16:00:00,310.68,315.74,310.66,314.5,0
5/30/2012 16:00:00,312.37,313.67,308.86,309.85,0
5/31/2012 16:00:00,310.67,311.56,305.23,307.08,0
6/1/2012 16:00:00,308.24,308.24,297.84,300.69,0
6/4/2012 16:00:00,297.97,300.19,295.96,297.41,0
6/5/2012 16:00:00,298.97,300.57,297.61,298.62,0
6/7/2012 16:00:00,304.37,310.25,304.37,308.29,0
6/8/2012 16:00:00,306,306.6,302.55,305.85,0
6/11/2012 16:00:00,311.74,313.65,307.42,307.42,0
6/12/2012 16:00:00,306.31,308.7,305.32,308.27,0
6/13/2012 16:00:00,309.21,310.99,303.26,304.22,0
6/14/2012 16:00:00,303.99,304.14,298.74,302.7,0
6/15/2012 16:00:00,304.49,305.58,303.63,304.61,0
6/18/2012 16:00:00,308.8,309.27,303.33,305.56,0
6/19/2012 16:00:00,305.54,311.35,305.54,310.99,0
6/20/2012 16:00:00,312.56,315.47,310.23,315.28,0
6/21/2012 16:00:00,313.91,315.21,312.45,313.55,0
6/22/2012 16:00:00,313.55,313.55,313.55,313.55,0
6/25/2012 16:00:00,310.71,310.71,305.71,306.05,0
6/26/2012 16:00:00,306.64,307.07,303.38,304.33,0
6/27/2012 16:00:00,305.91,307.94,304.44,307.54,0
6/28/2012 16:00:00,308.69,308.73,301.9,303.8,0
6/29/2012 16:00:00,310.42,315.97,309.56,315.97,0
7/2/2012 16:00:00,316.19,319.18,315.93,317.33,0
7/3/2012 16:00:00,318.08,322.14,318.03,322.14,0
7/4/2012 16:00:00,321.69,322.81,319.27,321.86,0
7/5/2012 16:00:00,321.77,324.41,319.01,321.63,0
7/6/2012 16:00:00,320.34,321.13,317.86,317.86,0
7/9/2012 16:00:00,317.44,317.85,315.86,316.57,0
7/10/2012 16:00:00,317.44,320.18,315.77,319.07,0
7/11/2012 16:00:00,317.46,318.81,316.45,318.04,0
7/12/2012 16:00:00,316.98,316.98,313.31,314.42,0
7/13/2012 16:00:00,315.31,320.16,315.31,319.4,0
7/16/2012 16:00:00,319.71,321.5,319.18,321.5,0
7/17/2012 16:00:00,321.09,322.51,317.54,318.29,0
7/18/2012 16:00:00,317.96,320.6,315.92,320.4,0
7/19/2012 16:00:00,321.86,325.76,321.61,325.76,0
7/20/2012 16:00:00,325.18,326.57,322.18,323.16,0
7/23/2012 16:00:00,319.87,320.77,314.32,316.86,0
7/24/2012 16:00:00,316.45,317.91,315.1,316.71,0
7/25/2012 16:00:00,314.94,320.05,314.91,318.48,0
7/26/2012 16:00:00,318.45,325.08,316.21,323.9,0
7/27/2012 16:00:00,325.1,327.75,322.26,327.17,0
7/30/2012 16:00:00,327.38,329.06,327.17,329.06,0
7/31/2012 16:00:00,329.05,330.21,327.51,329.26,0
8/1/2012 16:00:00,328.91,329.31,327.16,328.26,0
8/2/2012 16:00:00,327.95,332.08,324.98,325.98,0
8/3/2012 16:00:00,326.57,332.54,326.35,332.46,0
8/6/2012 16:00:00,331.99,333.3,331.3,331.88,0
8/7/2012 16:00:00,331.86,332.32,328.48,331.83,0
8/8/2012 16:00:00,330.84,332.88,330.02,332.88,0
8/9/2012 16:00:00,333.91,334.77,332.18,334.48,0
8/10/2012 16:00:00,333.26,333.93,330.66,333.05,0
8/13/2012 16:00:00,332.13,332.91,330.87,332.37,0
8/14/2012 16:00:00,333.18,333.86,331.41,332.7,0
8/15/2012 16:00:00,331.92,332.03,330.44,330.85,0
8/16/2012 16:00:00,330.65,331.72,330.01,331.71,0
8/17/2012 16:00:00,332.4,335.71,332.4,335.44,0
8/20/2012 16:00:00,335.13,336,332.58,333.38,0
8/21/2012 16:00:00,333.41,333.98,332.24,333.72,0
8/22/2012 16:00:00,331.51,331.51,326.3,327.37,0
8/23/2012 16:00:00,329.19,330.28,324.3,325.41,0
8/24/2012 16:00:00,324.79,325.78,323.32,325.7,0
8/27/2012 16:00:00,325.37,327.49,325.14,327.49,0
8/28/2012 16:00:00,325.93,325.93,320.9,320.9,0
8/29/2012 16:00:00,321.71,323.34,320.7,322.15,0
8/30/2012 16:00:00,321.39,321.54,318.54,319.99,0
8/31/2012 16:00:00,319.77,322.9,318.88,321.82,0
9/3/2012 16:00:00,320.86,324.05,320.73,323.27,0
9/4/2012 16:00:00,323.55,323.55,318.62,319.46,0
9/5/2012 16:00:00,318.87,321.1,317.66,320.38,0
9/6/2012 16:00:00,321.02,327.74,320.62,326.5,0
9/7/2012 16:00:00,328.13,331.51,328.13,330.52,0
9/10/2012 16:00:00,329.6,331.3,329.51,329.61,0
9/11/2012 16:00:00,328.65,332.13,327.64,332.13,0
9/12/2012 16:00:00,332.66,335.2,331.34,334.74,0
9/13/2012 16:00:00,333.86,334.87,333.36,334.8,0
9/14/2012 16:00:00,339.72,344.29,339.72,343.15,0
9/17/2012 16:00:00,341.47,342.62,341.02,341.6,0
9/18/2012 16:00:00,340.23,340.61,337.86,338.89,0
9/19/2012 16:00:00,339.33,341.12,339.33,340.59,0
9/20/2012 16:00:00,338.86,339.22,337.68,338.59,0
9/21/2012 16:00:00,339.73,340.42,338.23,338.83,0
9/24/2012 16:00:00,337.52,338.6,336.32,338.34,0
9/25/2012 16:00:00,337.52,340.2,336.33,340.09,0
9/26/2012 16:00:00,337.55,337.55,334.6,335.31,0
9/27/2012 16:00:00,334.61,336.59,333.94,334.62,0
9/28/2012 16:00:00,335.54,335.93,331.56,331.74,0
10/1/2012 16:00:00,330.92,335.92,330.92,335.47,0
10/2/2012 16:00:00,334.18,336.73,333.49,335.13,0
10/3/2012 16:00:00,333.73,335.02,333.04,333.91,0
10/4/2012 16:00:00,334.9,335.18,332.75,334.72,0
10/5/2012 16:00:00,335.32,339.31,335.32,338.2,0
10/8/2012 16:00:00,336.36,336.5,333.88,334.29,0
10/9/2012 16:00:00,334.71,335.26,332.31,332.36,0
10/10/2012 16:00:00,331.2,331.71,328.1,328.58,0
10/11/2012 16:00:00,327.5,330.64,327.03,329.62,0
10/12/2012 16:00:00,328.99,329.21,327.26,327.79,0
10/15/2012 16:00:00,327.44,330.34,327.44,329.16,0
10/16/2012 16:00:00,330.35,331.57,328.98,331.57,0
10/17/2012 16:00:00,331.83,332.8,330.68,332.8,0
10/18/2012 16:00:00,333.08,334.42,331.73,334.26,0
10/19/2012 16:00:00,333.33,333.88,329.43,329.43,0
10/22/2012 16:00:00,329.1,332.35,328.64,329.95,0
10/23/2012 16:00:00,330.29,330.29,323.25,324.59,0
10/24/2012 16:00:00,322.84,326.18,320.48,325.22,0
10/25/2012 16:00:00,324.91,328.18,323.9,327.06,0
10/26/2012 16:00:00,325.2,328.58,324.72,328.29,0
10/29/2012 16:00:00,326.96,328.15,325.92,327.22,0
10/30/2012 16:00:00,327.01,329.04,327.01,328.56,0
10/31/2012 16:00:00,326.88,326.88,326.88,326.88,0
11/1/2012 16:00:00,326.33,330.38,325.69,329.98,0
11/2/2012 16:00:00,330.17,332.07,330.09,332.07,0
11/5/2012 16:00:00,331.12,331.6,329.87,330.47,0
11/6/2012 16:00:00,330.65,333.65,330.45,333.45,0
11/7/2012 16:00:00,335.01,335.12,328.79,328.79,0
11/8/2012 16:00:00,330.37,330.66,327.38,328.12,0
11/9/2012 16:00:00,327.76,329.01,324.42,326.89,0
11/12/2012 16:00:00,326.66,328.27,326.23,327.01,0
11/13/2012 16:00:00,325.86,326.85,323.27,326.69,0
11/14/2012 16:00:00,326.08,327.47,325.44,326.24,0
11/15/2012 16:00:00,323.85,324.31,322,322.24,0
11/16/2012 16:00:00,322.15,323.47,319.04,319.1,0
11/19/2012 16:00:00,321.32,326.04,321.32,326.04,0
11/20/2012 16:00:00,325.52,327.38,325.11,327.01,0
11/21/2012 16:00:00,326.09,327.72,325.45,327.08,0
11/22/2012 16:00:00,327.76,329.71,327.51,329.46,0
11/23/2012 16:00:00,329.58,332.54,328.75,332.54,0
11/26/2012 16:00:00,331.75,333.15,330.56,331.53,0
11/27/2012 16:00:00,332.6,333.49,331.76,332.69,0
11/28/2012 16:00:00,331.58,332.01,329.77,331.94,0
11/29/2012 16:00:00,333.46,336.71,333.45,336.71,0
11/30/2012 16:00:00,336.53,338.44,336.33,337.21,0
12/3/2012 16:00:00,338.04,340.22,337.5,338.1,0
12/4/2012 16:00:00,337.86,338.51,337.15,338.14,0
12/5/2012 16:00:00,339.2,340.37,338.82,339.19,0
12/6/2012 16:00:00,340.32,342.33,340.15,341.25,0
12/7/2012 16:00:00,341.28,341.75,339.9,341.15,0
12/10/2012 16:00:00,339.94,343.12,339.69,343.01,0
12/11/2012 16:00:00,342.75,344.15,342.11,344.08,0
12/12/2012 16:00:00,344.36,344.36,342.59,342.86,0
12/13/2012 16:00:00,342.61,342.75,339.28,339.28,0
12/14/2012 16:00:00,339.89,341.31,339.89,341.31,0
12/17/2012 16:00:00,341.33,342.54,340.29,342.42,0
12/18/2012 16:00:00,343.39,344.39,342.86,344.18,0
12/19/2012 16:00:00,344.76,344.76,343.46,344.72,0
12/20/2012 16:00:00,342.88,344.68,342.83,344.39,0
12/21/2012 16:00:00,342.76,344.34,341.46,344.34,0
12/24/2012 16:00:00,344.34,344.34,344.34,344.34,0
12/26/2012 16:00:00,344.34,344.34,344.34,344.34,0
12/27/2012 16:00:00,342.91,345.85,342.91,345.18,0
12/28/2012 16:00:00,345.12,345.83,343.61,343.94,0
12/31/2012 16:00:00,343.94,343.94,343.94,343.94,0
1/2/2013 16:00:00,349.08,351.52,347.74,351.52,0
1/3/2013 16:00:00,351.15,351.84,350.43,351.74,0
1/4/2013 16:00:00,351.34,353.48,350.62,353.48,0
1/7/2013 16:00:00,353.73,353.73,351.79,351.79,0
1/8/2013 16:00:00,351.52,352.64,350.32,350.58,0
1/9/2013 16:00:00,350.94,351.54,348.92,351.12,0
1/10/2013 16:00:00,351.85,352.08,350.56,351.01,0
1/11/2013 16:00:00,351.94,352.45,351.15,352.45,0
1/14/2013 16:00:00,352.92,354.24,352.3,352.72,0
1/15/2013 16:00:00,352.67,353.12,351,351.55,0
1/16/2013 16:00:00,351.45,352.53,350.52,352.53,0
1/17/2013 16:00:00,352.31,354.65,352.31,354.42,0
1/18/2013 16:00:00,355.74,355.74,354.13,354.44,0
1/21/2013 16:00:00,354.88,356.86,354.56,356.76,0
1/22/2013 16:00:00,356.6,356.75,354.51,355.72,0
1/23/2013 16:00:00,355.31,356.54,355.14,356.32,0
1/24/2013 16:00:00,356.16,358.08,355.5,358.08,0
1/25/2013 16:00:00,358.17,361.07,357.57,361.07,0
1/28/2013 16:00:00,362.36,362.39,361.04,361.7,0
1/29/2013 16:00:00,361.61,361.92,360.17,361.92,0
1/30/2013 16:00:00,363.12,364.82,362.55,364.82,0
1/31/2013 16:00:00,365.87,366.9,363.1,363.1,0
2/1/2013 16:00:00,362.73,366.27,362.73,365.68,0
2/4/2013 16:00:00,366.23,366.35,361.08,361.23,0
2/5/2013 16:00:00,360.24,364.94,360.24,364.94,0
2/6/2013 16:00:00,364.6,366.9,363.48,365.2,0
